ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Observacao
4061;2024-03-07 19:03:57.202280;Entrada;Serviço;20903.98;Reembolso de serviço
3599;2023-09-03 19:03:57.202280;Saída;Imposto;49889.34;Despesa de operação
4760;2024-03-07 19:03:57.202280;Saída;Outros;19940.13;Recebimento de cliente X
4885;2023-07-08 19:03:57.202280;Saída;Salário;28919.49;Outros recebimentos
1918;2023-04-14 19:03:57.202280;Entrada;Serviço;15285.04;Salário
1539;2023-07-04 19:03:57.202280;Saída;Salário;37709.46;Salário
4531;2024-11-09 19:03:57.202280;Entrada;Serviço;27617.0;Pagamento por venda
4116;2024-07-04 19:03:57.202280;Entrada;Outros;365.16;Pagamento de imposto
3726;2024-06-02 19:03:57.202280;Entrada;Imposto;8959.87;Reembolso de serviço
4313;2023-05-20 19:03:57.202280;Entrada;Imposto;48835.42;Salário
3048;2024-08-18 19:03:57.202280;Entrada;Imposto;38618.33;Pagamento de imposto
2673;2024-06-03 19:03:57.202280;Saída;Salário;7348.95;Despesa de operação
1534;2022-12-27 19:03:57.202280;Entrada;Imposto;20158.63;Reembolso de serviço
4909;2023-10-27 19:03:57.202280;Entrada;Venda;28314.89;Salário
2661;2023-06-04 19:03:57.202280;Saída;Salário;3563.75;Despesa de operação
2943;2024-11-07 19:03:57.202280;Saída;Imposto;19209.85;Outros recebimentos
3886;2023-07-05 19:03:57.202280;Saída;Salário;19621.81;Pagamento de imposto
4926;2022-12-08 19:03:57.202280;Saída;Salário;45117.78;Salário
4031;2024-01-05 19:03:57.202280;Entrada;Serviço;3276.17;Recebimento de cliente X
4905;2024-09-06 19:03:57.202280;Saída;Serviço;19813.67;Pagamento de imposto
2975;2023-10-11 19:03:57.202280;Entrada;Serviço;8149.38;Pagamento por venda
3231;2024-01-10 19:03:57.202280;Entrada;Imposto;12887.15;Pagamento de imposto
3970;2023-05-13 19:03:57.202280;Entrada;Venda;37463.4;Despesa de operação
1671;2024-08-05 19:03:57.202280;Saída;Serviço;38740.62;Outros recebimentos
2939;2023-10-16 19:03:57.202280;Entrada;Venda;36397.08;Outros recebimentos
1957;2024-04-16 19:03:57.202280;Saída;Serviço;34077.97;Despesa de operação
1281;2023-05-13 19:03:57.202280;Saída;Outros;33042.24;Salário
3024;2023-12-25 19:03:57.202280;Entrada;Imposto;17927.03;Outros recebimentos
3887;2024-10-23 19:03:57.202280;Entrada;Salário;36990.34;Despesa de operação
4595;2023-04-26 19:03:57.202280;Saída;Venda;9813.26;Reembolso de serviço
3427;2023-03-27 19:03:57.202280;Entrada;Outros;20222.34;Recebimento de cliente X
2209;2023-10-25 19:03:57.202280;Entrada;Imposto;25410.96;Reembolso de serviço
1567;2024-05-28 19:03:57.202280;Entrada;Venda;28141.52;Salário
3833;2023-01-17 19:03:57.202280;Saída;Outros;49647.68;Despesa de operação
2974;2023-10-05 19:03:57.202280;Entrada;Imposto;6776.76;Recebimento de cliente X
2128;2023-10-25 19:03:57.202280;Saída;Imposto;24257.26;Reembolso de serviço
4328;2024-07-20 19:03:57.202280;Saída;Imposto;29962.48;Pagamento de imposto
2803;2023-05-20 19:03:57.202280;Entrada;Salário;12403.87;Reembolso de serviço
4620;2023-08-11 19:03:57.202280;Entrada;Serviço;11580.65;Reembolso de serviço
3787;2023-04-05 19:03:57.202280;Entrada;Imposto;18141.17;Outros recebimentos
2229;2024-08-22 19:03:57.202280;Entrada;Outros;29467.61;Reembolso de serviço
3812;2024-10-19 19:03:57.202280;Saída;Salário;2137.59;Recebimento de cliente X
1264;2024-05-08 19:03:57.202280;Saída;Salário;15880.61;Salário
1319;2024-10-07 19:03:57.202280;Saída;Imposto;31781.22;Despesa de operação
3022;2024-03-08 19:03:57.202280;Entrada;Serviço;30915.38;Outros recebimentos
4466;2023-01-27 19:03:57.202280;Entrada;Salário;7612.45;Pagamento de imposto
1729;2024-09-10 19:03:57.202280;Entrada;Outros;20912.87;Pagamento por venda
2769;2023-06-10 19:03:57.202280;Entrada;Venda;9539.85;Despesa de operação
2033;2023-07-05 19:03:57.202280;Saída;Outros;39546.2;Despesa de operação
3678;2022-11-22 19:03:57.202280;Entrada;Salário;38264.38;Salário
1084;2024-09-18 19:03:57.202280;Saída;Outros;40495.22;Pagamento por venda
1260;2023-11-01 19:03:57.202280;Saída;Imposto;2245.83;Outros recebimentos
1443;2024-06-11 19:03:57.202280;Saída;Serviço;4785.24;Reembolso de serviço
4111;2023-03-13 19:03:57.202280;Entrada;Imposto;14066.87;Outros recebimentos
3768;2023-08-11 19:03:57.202280;Entrada;Salário;31381.93;Recebimento de cliente X
3514;2023-05-23 19:03:57.202280;Saída;Serviço;794.44;Despesa de operação
4822;2023-09-17 19:03:57.202280;Saída;Imposto;18899.1;Despesa de operação
3766;2023-07-26 19:03:57.202280;Saída;Venda;33200.44;Outros recebimentos
4287;2023-03-21 19:03:57.202280;Entrada;Venda;27201.52;Reembolso de serviço
3798;2023-08-18 19:03:57.202280;Saída;Salário;17269.83;Pagamento de imposto
3356;2024-10-06 19:03:57.202280;Saída;Outros;7735.74;Outros recebimentos
3403;2023-12-28 19:03:57.202280;Entrada;Outros;43565.28;Reembolso de serviço
3171;2023-08-23 19:03:57.202280;Saída;Serviço;21640.32;Pagamento de imposto
1560;2024-09-25 19:03:57.202280;Entrada;Outros;20244.06;Despesa de operação
2310;2023-05-26 19:03:57.202280;Saída;Salário;30965.23;Reembolso de serviço
2027;2023-09-24 19:03:57.202280;Saída;Salário;23079.32;Pagamento por venda
3058;2023-10-26 19:03:57.202280;Saída;Serviço;10810.46;Pagamento por venda
3336;2024-04-26 19:03:57.202280;Entrada;Salário;1806.41;Despesa de operação
2173;2024-07-31 19:03:57.202280;Entrada;Salário;8788.98;Outros recebimentos
3938;2023-08-05 19:03:57.202280;Saída;Serviço;16429.5;Reembolso de serviço
4182;2024-07-08 19:03:57.202280;Entrada;Venda;35116.55;Despesa de operação
2377;2023-12-12 19:03:57.202280;Saída;Venda;29914.81;Outros recebimentos
3706;2023-04-21 19:03:57.202280;Saída;Salário;44993.97;Despesa de operação
1225;2022-11-14 19:03:57.202280;Saída;Venda;13221.0;Salário
4251;2023-10-04 19:03:57.202280;Entrada;Salário;45172.09;Despesa de operação
4276;2023-05-01 19:03:57.202280;Entrada;Salário;1357.12;Despesa de operação
2215;2023-11-03 19:03:57.202280;Saída;Salário;41836.06;Outros recebimentos
1564;2022-12-05 19:03:57.202280;Entrada;Salário;20837.03;Despesa de operação
4522;2023-07-10 19:03:57.202280;Entrada;Venda;35059.61;Reembolso de serviço
2881;2022-11-26 19:03:57.202280;Entrada;Serviço;16572.19;Reembolso de serviço
3538;2023-03-08 19:03:57.202280;Entrada;Imposto;34187.77;Pagamento por venda
3526;2024-09-03 19:03:57.202280;Entrada;Serviço;45828.29;Salário
2715;2024-03-08 19:03:57.202280;Entrada;Outros;25087.69;Outros recebimentos
3396;2023-10-30 19:03:57.202280;Saída;Venda;32152.77;Reembolso de serviço
4241;2024-06-25 19:03:57.202280;Entrada;Venda;38742.75;Recebimento de cliente X
3833;2024-07-23 19:03:57.202280;Entrada;Venda;12147.94;Pagamento de imposto
1910;2023-03-16 19:03:57.202280;Entrada;Venda;3652.86;Reembolso de serviço
2851;2023-07-16 19:03:57.202280;Entrada;Outros;15525.46;Despesa de operação
4900;2023-05-22 19:03:57.202280;Entrada;Imposto;15218.48;Recebimento de cliente X
1013;2023-05-26 19:03:57.202280;Entrada;Serviço;34469.17;Despesa de operação
3657;2024-04-12 19:03:57.202280;Saída;Serviço;48018.37;Despesa de operação
4862;2024-01-19 19:03:57.202280;Entrada;Salário;11600.18;Despesa de operação
4316;2023-11-23 19:03:57.202280;Entrada;Outros;23708.36;Reembolso de serviço
4005;2024-11-03 19:03:57.202280;Entrada;Outros;5310.87;Despesa de operação
4416;2024-04-22 19:03:57.202280;Entrada;Serviço;32640.63;Pagamento de imposto
3462;2023-01-31 19:03:57.202280;Saída;Imposto;41859.72;Salário
1906;2023-12-29 19:03:57.202280;Saída;Venda;33387.12;Outros recebimentos
1643;2023-11-11 19:03:57.202280;Saída;Salário;26212.31;Outros recebimentos
4231;2024-06-21 19:03:57.202280;Saída;Salário;22222.18;Salário
2009;2023-10-07 19:03:57.202280;Entrada;Imposto;26136.01;Reembolso de serviço
4104;2023-12-17 19:03:57.202280;Entrada;Outros;6149.94;Pagamento de imposto
4981;2024-03-26 19:03:57.202280;Entrada;Venda;11341.26;Despesa de operação
2201;2024-10-05 19:03:57.202280;Entrada;Venda;17332.51;Despesa de operação
4623;2024-02-26 19:03:57.202280;Saída;Venda;21008.8;Salário
2408;2022-12-08 19:03:57.202280;Entrada;Venda;6425.67;Recebimento de cliente X
2774;2024-05-10 19:03:57.202280;Entrada;Outros;43906.22;Outros recebimentos
2560;2024-01-27 19:03:57.202280;Entrada;Outros;18031.48;Reembolso de serviço
1340;2023-01-02 19:03:57.202280;Saída;Venda;43554.88;Pagamento de imposto
1555;2024-02-29 19:03:57.202280;Saída;Venda;33158.12;Recebimento de cliente X
3409;2023-06-17 19:03:57.202280;Entrada;Imposto;39644.99;Pagamento por venda
1730;2024-11-07 19:03:57.202280;Entrada;Venda;27434.67;Despesa de operação
2243;2024-02-09 19:03:57.202280;Saída;Outros;47996.21;Pagamento de imposto
4031;2022-12-02 19:03:57.202280;Entrada;Venda;48018.56;Pagamento por venda
4162;2024-10-27 19:03:57.202280;Saída;Venda;22659.21;Salário
2481;2023-02-21 19:03:57.202280;Entrada;Imposto;40238.56;Pagamento de imposto
4937;2023-12-11 19:03:57.202280;Entrada;Serviço;49456.84;Pagamento por venda
2370;2024-09-03 19:03:57.202280;Saída;Outros;36989.08;Pagamento de imposto
2449;2024-09-20 19:03:57.202280;Entrada;Venda;22576.61;Pagamento por venda
4055;2024-02-15 19:03:57.202280;Saída;Salário;9660.55;Salário
4231;2023-08-27 19:03:57.202280;Entrada;Serviço;5499.19;Reembolso de serviço
4624;2023-07-20 19:03:57.202280;Saída;Imposto;764.91;Despesa de operação
1223;2024-10-06 19:03:57.202280;Entrada;Serviço;45238.06;Outros recebimentos
2288;2024-02-25 19:03:57.202280;Entrada;Serviço;47708.14;Pagamento por venda
1433;2024-07-02 19:03:57.202280;Entrada;Outros;30207.63;Reembolso de serviço
4748;2023-06-19 19:03:57.202280;Entrada;Serviço;23216.98;Pagamento de imposto
2361;2023-08-08 19:03:57.202280;Entrada;Serviço;38418.83;Despesa de operação
1862;2023-05-19 19:03:57.202280;Saída;Salário;2210.25;Reembolso de serviço
4457;2024-01-12 19:03:57.202280;Entrada;Serviço;7190.51;Reembolso de serviço
1186;2023-04-27 19:03:57.202280;Saída;Imposto;21074.31;Reembolso de serviço
3333;2023-10-25 19:03:57.202280;Saída;Outros;18675.34;Recebimento de cliente X
1245;2024-01-17 19:03:57.202280;Entrada;Imposto;6264.5;Despesa de operação
2232;2024-06-07 19:03:57.202280;Saída;Serviço;20113.83;Pagamento por venda
2108;2024-07-29 19:03:57.202280;Saída;Venda;20908.13;Recebimento de cliente X
2672;2024-03-03 19:03:57.202280;Entrada;Outros;44104.34;Despesa de operação
4703;2023-04-03 19:03:57.202280;Saída;Imposto;36311.87;Pagamento de imposto
3340;2023-10-28 19:03:57.202280;Saída;Imposto;10913.08;Recebimento de cliente X
3909;2023-12-28 19:03:57.202280;Entrada;Serviço;45121.08;Pagamento de imposto
2723;2023-08-02 19:03:57.202280;Saída;Outros;34174.81;Pagamento por venda
1235;2023-11-02 19:03:57.202280;Entrada;Venda;25905.41;Despesa de operação
1108;2024-02-21 19:03:57.202280;Saída;Salário;40331.31;Reembolso de serviço
2295;2024-04-21 19:03:57.202280;Saída;Outros;21225.59;Outros recebimentos
3061;2023-02-01 19:03:57.202280;Entrada;Outros;35034.4;Outros recebimentos
4737;2024-10-10 19:03:57.202280;Entrada;Serviço;25372.63;Salário
2790;2023-09-27 19:03:57.202280;Entrada;Salário;40312.87;Pagamento de imposto
2253;2024-06-09 19:03:57.202280;Entrada;Serviço;839.97;Pagamento de imposto
2744;2024-05-31 19:03:57.202280;Saída;Outros;34289.82;Salário
3866;2024-09-30 19:03:57.202280;Saída;Salário;43352.62;Pagamento de imposto
4979;2023-09-24 19:03:57.202280;Entrada;Salário;19223.78;Reembolso de serviço
1302;2023-10-07 19:03:57.202280;Saída;Salário;775.24;Pagamento de imposto
1130;2023-06-21 19:03:57.202280;Entrada;Imposto;12061.36;Despesa de operação
4233;2024-01-04 19:03:57.202280;Entrada;Serviço;20160.28;Pagamento por venda
1476;2024-04-08 19:03:57.202280;Saída;Venda;4944.47;Outros recebimentos
1602;2024-02-11 19:03:57.202280;Entrada;Venda;14747.07;Recebimento de cliente X
4753;2023-03-03 19:03:57.202280;Entrada;Salário;18140.55;Despesa de operação
2281;2024-02-05 19:03:57.202280;Saída;Venda;6232.6;Reembolso de serviço
2434;2024-03-19 19:03:57.202280;Entrada;Imposto;14963.13;Reembolso de serviço
4528;2023-11-09 19:03:57.202280;Saída;Salário;16969.94;Salário
1339;2022-12-17 19:03:57.202280;Saída;Serviço;26538.5;Salário
1411;2024-04-19 19:03:57.202280;Saída;Imposto;21347.85;Recebimento de cliente X
4833;2023-04-23 19:03:57.202280;Saída;Venda;19799.64;Reembolso de serviço
2635;2023-07-14 19:03:57.202280;Entrada;Outros;21356.57;Pagamento de imposto
4222;2024-10-01 19:03:57.202280;Saída;Imposto;20353.59;Pagamento por venda
3777;2024-05-17 19:03:57.202280;Entrada;Serviço;16905.41;Reembolso de serviço
4288;2022-11-15 19:03:57.202280;Saída;Salário;24824.01;Despesa de operação
1364;2023-02-27 19:03:57.202280;Entrada;Serviço;17210.14;Pagamento por venda
2876;2024-02-16 19:03:57.202280;Saída;Outros;4974.71;Pagamento por venda
2956;2023-02-27 19:03:57.202280;Entrada;Outros;30456.14;Recebimento de cliente X
4317;2024-02-27 19:03:57.202280;Entrada;Salário;8356.8;Pagamento por venda
3968;2024-05-18 19:03:57.202280;Entrada;Salário;33903.24;Salário
3590;2023-11-28 19:03:57.202280;Entrada;Salário;36466.93;Pagamento de imposto
2676;2024-03-16 19:03:57.202280;Saída;Outros;17047.87;Pagamento por venda
2844;2023-09-09 19:03:57.202280;Saída;Serviço;11651.74;Salário
4319;2024-02-04 19:03:57.202280;Entrada;Outros;38012.99;Outros recebimentos
3794;2023-01-27 19:03:57.202280;Entrada;Outros;49060.7;Outros recebimentos
2592;2023-09-28 19:03:57.202280;Entrada;Imposto;18219.62;Pagamento por venda
1220;2023-09-14 19:03:57.202280;Saída;Serviço;16016.21;Reembolso de serviço
4826;2023-11-18 19:03:57.202280;Saída;Venda;19791.78;Reembolso de serviço
1068;2024-07-11 19:03:57.202280;Saída;Outros;24116.39;Pagamento de imposto
1069;2024-02-05 19:03:57.202280;Saída;Outros;2869.4;Outros recebimentos
2196;2023-05-06 19:03:57.202280;Saída;Imposto;33466.88;Reembolso de serviço
2365;2024-05-05 19:03:57.202280;Saída;Serviço;16106.33;Outros recebimentos
3810;2023-01-17 19:03:57.202280;Entrada;Outros;2262.35;Salário
2649;2024-06-14 19:03:57.202280;Saída;Salário;37758.81;Pagamento por venda
1920;2024-09-08 19:03:57.202280;Entrada;Salário;23802.72;Recebimento de cliente X
2160;2023-12-10 19:03:57.202280;Saída;Salário;10353.77;Reembolso de serviço
2784;2023-01-02 19:03:57.202280;Entrada;Serviço;19126.51;Recebimento de cliente X
1492;2023-07-07 19:03:57.202280;Saída;Venda;7490.0;Recebimento de cliente X
3170;2023-09-28 19:03:57.202280;Entrada;Venda;19982.39;Salário
4440;2023-09-30 19:03:57.202280;Saída;Salário;6088.93;Pagamento por venda
2402;2024-10-14 19:03:57.202280;Saída;Salário;24919.71;Despesa de operação
1414;2022-11-19 19:03:57.202280;Saída;Imposto;37276.55;Pagamento de imposto
1288;2023-11-02 19:03:57.202280;Saída;Outros;17828.57;Pagamento de imposto
2365;2023-12-11 19:03:57.202280;Entrada;Serviço;7861.47;Outros recebimentos
3233;2024-02-19 19:03:57.202280;Entrada;Salário;35409.69;Pagamento por venda
4957;2022-12-15 19:03:57.202280;Saída;Venda;37058.79;Recebimento de cliente X
4924;2023-07-28 19:03:57.202280;Entrada;Imposto;24749.62;Salário
2361;2024-09-14 19:03:57.202280;Entrada;Serviço;21256.63;Pagamento de imposto
4198;2024-08-31 19:03:57.202280;Saída;Imposto;17451.37;Outros recebimentos
4217;2024-08-15 19:03:57.202280;Saída;Imposto;3983.29;Despesa de operação
4403;2023-07-06 19:03:57.202280;Saída;Imposto;30420.79;Despesa de operação
1402;2023-02-12 19:03:57.202280;Saída;Salário;8715.09;Outros recebimentos
2913;2023-08-20 19:03:57.202280;Saída;Imposto;28307.91;Recebimento de cliente X
3723;2023-11-05 19:03:57.202280;Entrada;Outros;19838.89;Reembolso de serviço
1826;2024-03-24 19:03:57.202280;Entrada;Salário;19167.44;Salário
3645;2024-09-03 19:03:57.202280;Entrada;Serviço;35273.63;Salário
3541;2024-02-22 19:03:57.202280;Entrada;Serviço;15261.49;Pagamento de imposto
1299;2024-06-22 19:03:57.202280;Saída;Venda;35892.4;Pagamento de imposto
3495;2023-06-17 19:03:57.202280;Entrada;Serviço;4665.68;Pagamento por venda
4426;2023-07-11 19:03:57.202280;Entrada;Salário;8931.55;Outros recebimentos
1371;2022-12-19 19:03:57.202280;Saída;Outros;7527.38;Reembolso de serviço
3145;2024-09-30 19:03:57.202280;Entrada;Serviço;40020.85;Recebimento de cliente X
1969;2023-03-28 19:03:57.202280;Saída;Salário;13521.44;Pagamento por venda
3203;2023-06-30 19:03:57.202280;Entrada;Outros;6607.8;Salário
2001;2023-10-26 19:03:57.202280;Saída;Salário;34467.27;Pagamento de imposto
2587;2023-05-14 19:03:57.202280;Saída;Salário;30383.4;Pagamento de imposto
4643;2023-05-19 19:03:57.202280;Entrada;Venda;45478.48;Pagamento de imposto
2700;2024-08-20 19:03:57.202280;Saída;Serviço;43970.28;Recebimento de cliente X
1688;2024-08-28 19:03:57.202280;Entrada;Salário;18926.2;Despesa de operação
1225;2023-12-21 19:03:57.202280;Saída;Outros;44547.53;Recebimento de cliente X
1395;2023-02-26 19:03:57.202280;Saída;Venda;35961.82;Reembolso de serviço
1237;2024-03-29 19:03:57.202280;Saída;Venda;21286.8;Recebimento de cliente X
4656;2023-07-17 19:03:57.202280;Entrada;Serviço;24391.61;Outros recebimentos
2771;2023-07-11 19:03:57.202280;Entrada;Imposto;34812.33;Pagamento por venda
2518;2023-03-22 19:03:57.202280;Saída;Serviço;12403.16;Pagamento por venda
4933;2023-01-09 19:03:57.202280;Entrada;Serviço;15316.71;Salário
1417;2023-02-07 19:03:57.202280;Saída;Salário;37662.39;Pagamento por venda
4759;2024-03-03 19:03:57.202280;Entrada;Outros;7067.1;Recebimento de cliente X
3190;2022-11-22 19:03:57.202280;Entrada;Venda;39501.83;Outros recebimentos
2390;2024-08-05 19:03:57.202280;Entrada;Outros;12007.65;Reembolso de serviço
3719;2024-01-10 19:03:57.202280;Entrada;Imposto;21844.41;Salário
2239;2024-05-11 19:03:57.202280;Entrada;Venda;11501.09;Recebimento de cliente X
4903;2023-07-16 19:03:57.202280;Saída;Venda;24471.98;Pagamento por venda
2707;2024-05-02 19:03:57.202280;Entrada;Serviço;9209.67;Despesa de operação
4605;2024-07-30 19:03:57.202280;Saída;Salário;48508.17;Salário
2410;2023-05-06 19:03:57.202280;Entrada;Imposto;22365.87;Salário
1666;2023-03-21 19:03:57.202280;Entrada;Outros;48813.42;Outros recebimentos
4300;2023-12-06 19:03:57.202280;Saída;Salário;23368.7;Pagamento de imposto
3542;2023-09-12 19:03:57.202280;Saída;Outros;46387.48;Recebimento de cliente X
3057;2024-07-26 19:03:57.202280;Entrada;Salário;16472.67;Pagamento de imposto
3433;2022-11-22 19:03:57.202280;Saída;Imposto;1163.54;Pagamento de imposto
2976;2022-12-23 19:03:57.202280;Saída;Salário;16793.71;Salário
1835;2024-04-27 19:03:57.202280;Entrada;Venda;16325.66;Outros recebimentos
1849;2023-03-17 19:03:57.202280;Entrada;Imposto;24765.12;Pagamento de imposto
4329;2023-01-30 19:03:57.202280;Entrada;Outros;41686.13;Salário
2136;2023-06-14 19:03:57.202280;Saída;Serviço;7515.24;Despesa de operação
3334;2024-11-05 19:03:57.202280;Entrada;Salário;2064.87;Pagamento de imposto
4618;2024-03-10 19:03:57.202280;Saída;Imposto;4693.24;Recebimento de cliente X
1993;2023-07-08 19:03:57.202280;Saída;Imposto;36131.65;Outros recebimentos
3991;2024-04-17 19:03:57.202280;Saída;Outros;48745.6;Reembolso de serviço
3058;2024-09-16 19:03:57.202280;Entrada;Salário;38524.63;Pagamento por venda
2273;2023-10-23 19:03:57.202280;Entrada;Serviço;26499.98;Salário
4718;2024-05-08 19:03:57.202280;Saída;Imposto;32706.07;Pagamento de imposto
1517;2023-02-16 19:03:57.202280;Entrada;Imposto;22257.35;Reembolso de serviço
3346;2023-02-26 19:03:57.202280;Saída;Venda;47906.81;Pagamento de imposto
1198;2024-02-24 19:03:57.202280;Saída;Outros;33607.88;Reembolso de serviço
4177;2023-12-19 19:03:57.202280;Entrada;Imposto;16635.72;Despesa de operação
2702;2024-03-11 19:03:57.202280;Saída;Venda;26611.49;Reembolso de serviço
3565;2024-05-29 19:03:57.202280;Saída;Imposto;31655.19;Pagamento por venda
2340;2023-01-06 19:03:57.202280;Saída;Imposto;21928.11;Pagamento por venda
3718;2024-04-03 19:03:57.202280;Saída;Salário;42947.75;Outros recebimentos
1571;2024-10-12 19:03:57.202280;Saída;Outros;46307.57;Pagamento por venda
1008;2024-01-26 19:03:57.202280;Saída;Outros;4268.18;Pagamento de imposto
2215;2023-01-16 19:03:57.202280;Entrada;Outros;7023.35;Reembolso de serviço
4281;2024-07-07 19:03:57.202280;Saída;Imposto;35988.67;Recebimento de cliente X
1375;2024-05-08 19:03:57.202280;Entrada;Imposto;38679.35;Despesa de operação
2622;2023-08-01 19:03:57.202280;Saída;Outros;24654.28;Outros recebimentos
3179;2023-07-22 19:03:57.202280;Entrada;Venda;31338.81;Despesa de operação
1783;2024-08-27 19:03:57.202280;Entrada;Venda;378.03;Reembolso de serviço
1614;2024-07-22 19:03:57.202280;Saída;Serviço;22408.05;Reembolso de serviço
3414;2024-01-13 19:03:57.202280;Saída;Venda;39679.95;Outros recebimentos
3548;2024-02-23 19:03:57.202280;Saída;Imposto;35646.3;Recebimento de cliente X
4934;2023-06-08 19:03:57.202280;Saída;Serviço;19102.32;Recebimento de cliente X
1006;2023-06-04 19:03:57.202280;Entrada;Imposto;42759.99;Despesa de operação
2629;2024-03-07 19:03:57.202280;Saída;Salário;24861.09;Reembolso de serviço
4094;2023-05-30 19:03:57.202280;Saída;Venda;7323.7;Pagamento de imposto
3058;2024-09-17 19:03:57.202280;Saída;Outros;32262.44;Pagamento de imposto
1668;2024-02-22 19:03:57.202280;Entrada;Outros;48386.02;Pagamento de imposto
2927;2024-07-15 19:03:57.202280;Saída;Salário;5655.67;Salário
2371;2024-09-07 19:03:57.202280;Entrada;Salário;3478.64;Recebimento de cliente X
2520;2022-12-18 19:03:57.202280;Saída;Imposto;3749.22;Outros recebimentos
2107;2023-05-08 19:03:57.202280;Entrada;Outros;7984.55;Outros recebimentos
4586;2024-07-23 19:03:57.202280;Entrada;Serviço;18887.12;Pagamento por venda
3419;2024-09-15 19:03:57.202280;Entrada;Venda;44704.11;Outros recebimentos
4399;2022-11-21 19:03:57.202280;Entrada;Outros;31379.26;Reembolso de serviço
2484;2023-10-17 19:03:57.202280;Entrada;Outros;20703.31;Outros recebimentos
1179;2022-12-26 19:03:57.202280;Entrada;Venda;11204.05;Reembolso de serviço
3323;2024-09-23 19:03:57.202280;Entrada;Venda;25273.21;Salário
3291;2023-08-17 19:03:57.202280;Saída;Venda;35643.01;Reembolso de serviço
4678;2024-01-29 19:03:57.202280;Entrada;Imposto;10469.5;Despesa de operação
2822;2024-04-16 19:03:57.202280;Entrada;Salário;36793.7;Pagamento de imposto
1126;2024-06-12 19:03:57.202280;Entrada;Outros;42777.3;Reembolso de serviço
2307;2023-09-14 19:03:57.202280;Entrada;Venda;24444.93;Recebimento de cliente X
2807;2023-08-30 19:03:57.202280;Saída;Salário;28075.63;Reembolso de serviço
1047;2023-09-12 19:03:57.202280;Saída;Venda;47410.66;Despesa de operação
3583;2024-03-06 19:03:57.202280;Saída;Serviço;20412.51;Outros recebimentos
1954;2024-02-06 19:03:57.202280;Saída;Salário;3349.17;Reembolso de serviço
1862;2024-10-23 19:03:57.202280;Saída;Salário;28510.37;Outros recebimentos
3003;2023-09-30 19:03:57.202280;Entrada;Venda;10659.83;Recebimento de cliente X
2160;2023-10-27 19:03:57.202280;Saída;Venda;22515.76;Despesa de operação
2677;2023-04-28 19:03:57.202280;Saída;Serviço;41499.34;Salário
2318;2024-04-24 19:03:57.202280;Saída;Imposto;16099.18;Salário
1678;2024-08-11 19:03:57.202280;Entrada;Serviço;29340.97;Salário
3306;2023-09-30 19:03:57.202280;Entrada;Serviço;14134.28;Outros recebimentos
1810;2024-04-27 19:03:57.202280;Saída;Salário;13621.8;Salário
4123;2024-10-07 19:03:57.202280;Entrada;Venda;1712.95;Pagamento de imposto
3116;2024-05-27 19:03:57.202280;Entrada;Venda;33458.31;Despesa de operação
1806;2024-03-25 19:03:57.202280;Entrada;Salário;9911.5;Pagamento de imposto
3757;2023-07-06 19:03:57.202280;Saída;Outros;35143.86;Despesa de operação
4643;2024-11-06 19:03:57.202280;Saída;Outros;39537.42;Pagamento de imposto
2983;2024-02-18 19:03:57.202280;Saída;Imposto;36462.57;Despesa de operação
1437;2024-10-29 19:03:57.202280;Entrada;Outros;39661.04;Outros recebimentos
2086;2024-11-09 19:03:57.202280;Entrada;Outros;3809.84;Pagamento por venda
2390;2024-04-19 19:03:57.202280;Entrada;Outros;4070.44;Recebimento de cliente X
2650;2023-12-03 19:03:57.202280;Entrada;Venda;38373.86;Pagamento de imposto
2441;2024-02-19 19:03:57.202280;Saída;Imposto;28803.37;Outros recebimentos
1088;2024-02-14 19:03:57.202280;Entrada;Outros;40270.12;Despesa de operação
3668;2022-12-10 19:03:57.202280;Entrada;Imposto;24888.14;Recebimento de cliente X
4292;2024-09-27 19:03:57.202280;Saída;Salário;32759.69;Pagamento por venda
4797;2023-05-03 19:03:57.202280;Saída;Outros;16340.86;Despesa de operação
3301;2023-06-16 19:03:57.202280;Saída;Salário;18147.73;Outros recebimentos
3220;2023-10-02 19:03:57.202280;Entrada;Outros;10547.74;Despesa de operação
2678;2024-03-17 19:03:57.202280;Saída;Salário;10015.06;Despesa de operação
4314;2024-04-14 19:03:57.202280;Entrada;Venda;41622.88;Pagamento de imposto
3420;2023-07-18 19:03:57.202280;Saída;Serviço;45630.94;Despesa de operação
3756;2023-05-06 19:03:57.202280;Saída;Outros;25992.47;Salário
2385;2023-07-19 19:03:57.202280;Saída;Outros;233.64;Outros recebimentos
3129;2024-10-15 19:03:57.202280;Saída;Salário;34723.85;Outros recebimentos
2743;2023-01-16 19:03:57.202280;Entrada;Serviço;18286.0;Salário
4737;2023-01-11 19:03:57.202280;Saída;Salário;43274.84;Despesa de operação
1959;2023-12-09 19:03:57.202280;Entrada;Serviço;27283.57;Salário
1164;2022-11-22 19:03:57.202280;Saída;Serviço;22852.1;Salário
2420;2023-09-26 19:03:57.202280;Saída;Salário;4711.61;Reembolso de serviço
1550;2024-02-01 19:03:57.202280;Entrada;Imposto;48846.84;Pagamento de imposto
4259;2023-02-03 19:03:57.202280;Saída;Venda;44335.05;Pagamento de imposto
3525;2024-10-24 19:03:57.202280;Entrada;Serviço;21523.73;Outros recebimentos
